Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,5160
Base Time Seconds,1732190807
Base Time Fractional,.294083880
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
851,115.12063473,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.549194860
852,115.12158109,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.631842960
853,115.1226480539,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.714490480
854,115.1236327751,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.797146420
855,115.1245612355,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999334812164,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.879787660
856,115.1253911201,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:07:57,.962422420
857,115.1262963019,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.045055680
858,115.1271631638,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.127694240
859,115.1279820403,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.210336040
860,115.1287679576,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.292982680
861,115.1296334759,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.375630220
862,115.1302575505,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.458279520
863,115.1309036371,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.540928140
864,115.1317582217,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.623577100
865,115.1324468075,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.706219040
866,115.1331011242,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.788885200
867,115.1338446284,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.871535380
868,115.1343878472,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:58,.954163660
869,115.1350188732,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.036805360
870,115.1355923134,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.119447280
871,115.1364098585,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.202083020
872,115.1369037157,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.284722320
873,115.1373660547,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.367361920
874,115.1380176685,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.449998080
875,115.1383661362,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.532633300
876,115.1390054146,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.615275460
877,115.1394279701,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.697920260
878,115.1401714899,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.780568840
879,115.140465129,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.863212760
880,115.1408396844,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:07:59,.945874980
881,115.141385664,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.028523340
882,115.1419193643,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.111177040
883,115.1423569839,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.193844340
884,115.1426903717,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.276505600
885,115.1430580472,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.359157020
886,115.1436837133,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.441822700
887,115.1440431833,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.524477880
888,115.1444986829,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.607120160
889,115.1448512649,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.689748200
890,115.1451723188,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.772384380
891,115.1455428263,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.855021600
892,115.14564437,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999370574951,Volt DC,1,T,2W,F,F,11/21/2024,12:08:00,.937656700
893,115.146239793,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.020293280
894,115.1466239757,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.102937360
895,115.1470054042,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.185587180
896,115.1472016045,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.268232240
897,115.1474485789,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.350878540
898,115.1479329386,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.433521560
899,115.1481442477,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.516163320
900,115.148269115,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.598813980
901,115.1484982319,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.681453140
902,115.1489304475,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.764106480
903,115.1491390038,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.846754120
904,115.1496206211,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:01,.929394260
905,115.1497701899,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.012037040
906,115.1499402697,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999325275421,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.094696820
907,115.1503478512,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.177349940
908,115.1504205694,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.260004200
909,115.1508720392,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.342650440
910,115.1509063316,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.425304840
911,115.1510792246,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.507953460
912,115.1513467809,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.590601940
913,115.1514455777,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.673257700
914,115.1519368083,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.755923380
915,115.1520960283,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.838573820
916,115.1519766133,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:02,.921221420
917,115.1524253386,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.003879800
918,115.1525611867,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.086538100
919,115.152762918,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.169190720
920,115.1529645994,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.251866280
921,115.1531594431,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.334517280
922,115.1532212432,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.417175020
923,115.1535725049,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.499833080
924,115.1537138667,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.582489900
925,115.1538716626,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.665114920
926,115.1539841915,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.747745700
927,115.1541419882,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.830379500
928,115.1544027203,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.913015200
929,115.1543725091,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:03,.995643300
930,115.1546758038,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.078278340
931,115.1547842012,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.160926080
932,115.1547526609,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.243568720
933,115.1550161025,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.326204800
934,115.155049069,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.408849220
935,115.1552000288,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.491480200
936,115.1554291766,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.574113960
937,115.1554442822,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.656753300
938,115.1557255882,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.739390580
939,115.1557351836,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.822035620
940,115.1560865094,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.904671300
941,115.1560562981,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:04,.987307260
942,115.1562154786,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.069961280
943,115.1563321443,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.152596180
944,115.1564048707,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.235244220
945,115.1564158439,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.317886760
946,115.1567191016,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.400535200
947,115.1568302584,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.483166760
948,115.1569084953,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.565798920
949,115.1567877426,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.648453800
950,115.1569002769,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.731094960
951,115.1569867323,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.813736260
952,115.1572652915,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.896371480
953,115.157170617,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:05,.979010260
954,115.1572817746,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.061657800
955,115.1574876073,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.144298360
956,115.1575438523,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.226958220
957,115.1576316861,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.309603780
958,115.157714056,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.392252700
959,115.157714056,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.474902720
960,115.1577057918,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.557548440
961,115.1578251694,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999334812164,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.640190240
962,115.1582012093,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.722833160
963,115.1579047847,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.805477660
964,115.1579720491,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.888122880
965,115.1581600691,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:06,.970761340
966,115.1582520357,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.053402960
967,115.1583014399,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.136041620
968,115.158309659,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.218686560
969,115.1585045219,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.301334280
970,115.1583233874,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.383982600
971,115.1586733059,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.466624740
972,115.1586925435,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.549263180
973,115.1586417616,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.631912240
974,115.1587144912,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.714552700
975,115.1588997589,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.797199560
976,115.158939523,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.879836560
977,115.1588531087,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:07,.962474240
978,115.1590122971,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.045119340
979,115.1588860305,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.127761140
980,115.1590795621,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.210414000
981,115.159220891,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.293066240
982,115.1591563802,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.375720200
983,115.159072676,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.458355240
984,115.1593197012,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.541007540
985,115.1592977531,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.623646500
986,115.1593292981,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.706294980
987,115.1591961885,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.788947760
988,115.1593402286,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999327659607,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.871593180
989,115.1595474902,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:08:08,.954233120
990,115.1594171344,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.036881940
991,115.1593951862,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.119522640
992,115.1596133785,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.202165460
993,115.159789009,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999334812164,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.284831040
994,115.1597368922,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.367479580
995,115.159434951,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.450124080
996,115.1597739464,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.532763480
997,115.1598014035,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.615419160
998,115.1595255853,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999370574951,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.698069900
999,115.1596298615,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.780709440
1000,115.1598535634,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.863354640
1001,115.1596669155,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:09,.946004900
1002,115.1598151321,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.028652060
1003,115.1598261063,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.111295100
1004,115.1599317604,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.193952980
1005,115.1597121895,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.276609680
1006,115.1600141319,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.359258640
1007,115.1599249176,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.441901760
1008,115.1600141319,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.524548780
1009,115.159911189,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.607193640
1010,115.1600141319,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.689844100
1011,115.1598302378,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.772496760
1012,115.1600923719,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:08:10,.855140140
